Student ID,CGPA,Internships,Projects,Workshops,AptitudeTestScore,SoftSkillsRating,PlacementTraining,Placed
3158,7.4,1,3,1,71,4.4,0,0
3159,8.1,1,2,0,77,4.8,1,1
3160,6.5,0,1,0,70,4.2,0,0
3161,8.1,2,3,2,89,4.8,0,1
3162,7.3,0,3,0,83,4.3,0,0
3163,8.1,1,1,0,68,4.4,0,1
3164,6.5,1,1,0,88,4,1,1
3165,6.8,0,1,0,72,4,1,1
3166,7.8,1,1,0,90,4.3,1,1
3167,8.3,1,2,0,83,4.2,0,0
3168,7.8,0,3,0,81,4.2,1,0
3169,7.7,1,2,0,82,4.1,0,0
3170,7.9,1,1,1,67,3.3,1,0
3171,6.5,0,3,2,84,4.4,1,1
3172,8.4,0,3,2,81,4.8,1,0
3173,6.5,2,1,1,76,4.8,0,0
3174,8.1,2,3,3,85,4.8,0,0
3175,8,1,1,0,70,4.3,0,0
3176,8.3,1,2,1,77,4.6,1,1
3177,6.8,1,2,0,67,4.1,1,0
3178,7.4,0,2,0,74,4.1,1,1
3179,7.6,1,1,0,80,3.6,0,0
3180,7.3,1,1,0,61,3.3,0,0
3181,7.7,1,1,0,69,4.4,0,0
3182,7.8,1,3,1,88,4,1,0
3183,8.4,0,2,3,82,4.4,1,1
3184,7.9,1,3,2,88,4.8,1,0
3185,6.8,1,2,0,80,3.8,1,1
3186,8.4,2,3,2,90,4.8,1,1
3187,7.9,1,2,1,77,4.3,0,1
3188,8.2,1,1,1,68,3.7,0,0
3189,7.6,1,1,0,73,4.3,1,0
3190,7.6,1,2,0,76,4.8,1,0
3191,8.3,1,2,0,69,4.4,1,0
3192,8.5,1,3,2,90,4.8,1,1
3193,7.4,1,1,0,64,3.7,0,0
3194,8.1,2,2,0,78,4.8,0,0
3195,8,2,3,2,79,4.3,0,0
3196,7.6,0,1,0,75,4.3,1,0
3197,7.6,2,3,1,89,4.5,0,1
3198,8.4,0,1,2,76,3.4,1,1
3199,8.1,2,3,2,85,4.5,1,1
3200,8.3,1,3,3,90,4.8,1,1
3201,7.5,1,3,0,85,4.6,1,1
3202,8.2,2,3,2,81,4.5,1,1
3203,8.4,1,2,0,76,4.7,1,0
3204,8.6,2,3,2,90,4.7,1,1
3205,7.5,0,2,1,74,4.5,1,1
3206,8.7,2,3,2,90,4.8,1,0
3207,8.2,1,3,1,86,4.3,1,1
3208,7.6,0,2,0,79,3.8,1,0
3209,7.7,1,1,1,68,3.8,0,0
3210,6.5,1,2,1,69,4.1,1,0
3211,8.4,2,3,0,74,4.3,1,0
3212,6.8,0,1,1,63,3.7,0,0
3213,7.5,1,2,2,82,4.1,1,0
3214,7.9,1,1,0,76,3.3,0,0
3215,8.6,1,3,2,87,4.8,1,1
3216,7.8,0,3,2,89,4.7,1,1
3217,7.5,2,2,0,70,4.4,1,0
3218,8.1,2,3,2,89,4.5,1,0
3219,6.7,1,1,1,67,4.7,1,1
3220,8.1,2,3,2,90,4.5,1,1
3221,6.5,0,2,1,79,4.3,0,0
3222,8.3,1,3,2,83,4.6,0,1
3223,6.6,0,1,0,79,4.4,1,0
3224,7.8,0,3,2,82,4.5,1,1
3225,7.5,0,1,0,60,3.8,0,0
3226,7.5,1,2,0,76,3.4,1,0
3227,8.2,2,1,2,74,3.9,0,0
3228,8.3,2,3,3,90,4.8,1,1
3229,8.4,1,1,0,84,4.7,0,0
3230,8.3,2,1,1,79,4.2,0,0
3231,8.5,2,3,2,84,4.8,1,1
3232,8.4,2,2,0,74,4.3,0,1
3233,7.1,1,1,0,79,4.6,0,0
3234,7.6,2,2,3,86,4.8,1,1
3235,8.8,1,3,0,88,4.4,1,0
3236,8.3,1,3,2,90,4.5,1,1
3237,8.4,2,3,2,90,4.8,1,1
3238,8.2,0,3,2,90,4.7,0,1
3239,8.1,2,2,1,75,3.8,0,0
3240,6.5,1,1,0,74,3.5,0,0
3241,7.6,1,1,0,77,4.4,0,0
3242,8.3,1,3,0,76,3.8,1,1
3243,7.1,1,2,0,89,4.7,0,0
3244,7.5,0,1,1,67,3.6,0,0
3245,7.7,0,3,1,68,4.4,0,0
3246,8.3,2,3,2,79,4.7,1,1
3247,6.5,1,1,0,69,3.4,0,0
3248,8.4,1,3,0,76,4.7,1,1
3249,8.1,2,1,1,90,4.4,0,1
3250,7.6,2,2,2,90,4.1,1,1
3251,8.3,1,3,2,90,4.8,1,1
3252,7.4,2,2,0,81,4.7,1,0
3253,7.7,1,2,1,69,4.8,1,1
3254,7.6,1,1,0,83,3.7,1,0
3255,7.6,1,1,1,73,4.1,0,0
3256,8.8,2,3,2,90,4.8,1,1
3257,7.7,1,3,0,89,4.8,1,1
3258,7.3,0,1,2,75,4.5,1,1
3259,6.7,0,1,1,66,3.9,1,0
3260,6.5,1,1,0,75,3.5,0,0
3261,6.6,1,1,0,76,4.4,0,0
3262,7.1,0,1,0,69,4.2,1,1
3263,8.6,1,2,2,80,4.8,1,0
3264,8.3,2,3,2,90,4.6,1,1
3265,8.1,1,3,2,78,4.8,1,0
3266,7.6,0,1,1,77,3.4,0,0
3267,7.4,1,3,1,89,3.6,1,0
3268,7.5,1,2,1,71,4,1,0
3269,8.2,2,3,2,82,4.5,1,1
3270,8.5,1,1,1,71,3.8,1,0
3271,8.4,2,3,2,90,4.6,1,1
3272,7.4,1,1,0,75,4.3,0,0
3273,6.6,1,1,1,68,4.1,1,0
3274,8.6,2,3,2,84,4.7,1,1
3275,8.2,2,3,2,89,4.8,1,1
3276,7.8,1,2,1,89,4.8,1,0
3277,7.4,1,1,1,75,4.2,1,0
3278,8.2,1,3,2,90,4.7,1,1
3279,8.3,2,2,0,76,3.9,0,0
3280,8.5,1,3,0,90,4.1,1,1
3281,6.5,1,1,2,90,4.8,0,0
3282,8.4,1,2,2,88,4.1,1,1
3283,8.7,1,1,0,83,4.3,0,1
3284,8.1,0,2,1,79,4.4,0,1
3285,6.6,0,1,0,88,4.3,1,0
3286,7.2,1,1,2,74,4.7,0,0
3287,7.4,1,2,0,78,3.9,1,0
3288,7.5,1,1,1,68,3.8,0,0
3289,8.2,1,3,2,88,4.4,0,0
3290,7.4,1,1,1,66,4.2,1,0
3291,7.7,0,2,0,70,3.6,1,0
3292,8.3,0,3,2,90,4.8,1,1
3293,6.5,1,2,0,83,4.5,0,0
3294,7.5,1,1,1,64,4.3,0,0
3295,8.1,2,3,2,82,4.3,1,0
3296,8.7,1,3,1,88,4.6,1,1
3297,8.3,1,3,2,85,4.2,1,1
3298,6.5,0,2,0,69,3.6,1,0
3299,8.3,2,3,2,90,4.8,1,1
3300,7.1,1,3,2,76,4.8,1,1
3301,6.5,0,1,1,74,4.1,0,0
3302,6.9,1,3,1,79,4.2,1,0
3303,6.5,1,1,1,76,4.6,1,0
3304,7.5,0,1,0,75,3.7,0,0
3305,7.5,1,1,0,75,3.7,0,0
3306,7.9,1,1,0,87,4.4,1,1
3307,7.5,1,2,1,60,3.4,1,0
3308,8.3,1,3,2,90,4.7,1,0
3309,8.2,0,3,2,90,4.8,1,1
3310,7.6,1,1,1,83,4.2,1,1
3311,8.5,0,3,2,90,4.7,1,1
3312,8.6,2,2,2,90,4.8,1,1
3313,8.5,1,3,2,90,4.3,1,1
3314,6.5,1,2,1,70,3.9,0,0
3315,8.9,1,3,0,84,4.5,1,1
3316,7.3,1,1,1,66,3.8,1,0
3317,7.9,1,2,1,87,4.4,0,0
3318,7.3,1,1,1,77,3.8,1,0
3319,6.5,1,1,1,78,3.6,1,0
3320,7.9,2,3,2,89,4.8,1,1
3321,7.8,1,2,2,77,4.8,1,1
3322,6.7,1,1,0,63,4,1,0
3323,8.3,2,3,2,70,4.2,1,0
3324,7,1,2,1,78,4.8,1,0
3325,8.3,1,3,2,90,4.8,1,1
3326,6.5,1,1,1,68,3.4,0,0
3327,6.8,1,1,1,72,4.8,1,0
3328,6.5,0,1,0,86,4.5,0,0
3329,6.5,1,2,1,88,4.5,1,1
3330,8,0,3,2,87,3.8,0,1
3331,7.5,1,1,1,66,4,0,0
3332,8.1,1,1,0,77,4.8,0,1
3333,7.4,0,1,0,60,3,0,0
3334,6.5,2,1,1,83,3.6,1,0
3335,6.5,1,2,2,90,4.5,1,1
3336,7.6,1,1,1,70,4.4,1,0
3337,6.5,1,2,1,80,4.2,0,0
3338,7.9,1,3,1,84,4.1,1,1
3339,8.2,1,2,0,75,4.5,1,1
3340,6.8,0,1,0,67,3.6,0,0
3341,8.4,0,2,1,87,4.4,1,1
3342,7.9,2,3,3,82,4.6,1,1
3343,7,1,1,1,78,4.7,0,0
3344,7.7,1,2,0,77,4.3,1,1
3345,7.4,0,2,0,71,3.8,0,0
3346,8.4,2,3,2,87,4.5,1,1
3347,6.5,1,2,0,72,4.1,0,0
3348,7.6,1,1,1,67,4.5,0,0
3349,7.1,1,1,0,77,4.1,1,0
3350,7.5,1,1,2,68,4.6,0,0
3351,6.5,1,1,0,75,3.9,0,0
3352,7.9,1,2,0,84,4.6,0,1
3353,6.5,1,1,1,83,3.8,0,1
3354,8.1,2,3,3,90,4.6,1,1
3355,8.3,1,3,2,90,4.5,1,1
3356,8.7,1,3,2,86,4.7,1,0
3357,7.5,0,2,0,74,3.7,1,0
3358,7.7,2,1,0,85,4.4,0,1
3359,6.8,1,1,0,76,4.3,0,0
3360,8.5,1,3,1,82,4.7,1,1
3361,7.9,0,2,0,70,4.7,1,1
3362,7.4,1,1,0,85,3.7,0,0
3363,8.1,1,2,0,79,4.1,1,1
3364,8.5,0,1,0,74,4.3,1,0
3365,6.6,1,3,2,90,4.3,1,1
3366,8.4,2,2,2,83,4.5,1,1
3367,7.3,0,2,1,71,4.4,0,0
3368,8.5,2,3,2,90,4.8,1,1
3369,8.5,2,3,2,88,4.8,1,1
3370,8.4,2,3,2,86,4.4,1,1
3371,8.2,2,3,2,90,4.7,0,1
3372,8.1,1,3,1,76,4.2,1,1
3373,7.4,1,1,2,85,4.4,0,1
3374,7.7,0,1,0,81,4.8,0,0
3375,7.4,1,1,1,68,3.9,1,0
3376,8.2,1,2,2,90,4.8,1,1
3377,8.2,2,3,2,87,4.6,0,1
3378,7.6,0,3,0,90,4.8,1,1
3379,7.5,2,2,0,73,3.3,0,0
3380,8.4,2,1,2,86,4.4,1,1
3381,8,1,2,0,87,3.6,1,0
3382,8.5,2,3,2,85,4.4,1,0
3383,7.3,0,3,0,77,4.6,1,0
3384,8.3,1,2,0,80,4.8,1,1
3385,8.6,0,1,0,77,4.1,1,0
3386,7.5,1,1,1,70,3.6,1,0
3387,8.8,2,1,2,83,4.8,1,1
3388,8.3,2,3,2,84,4.8,1,1
3389,6.6,0,1,3,75,3.9,0,0
3390,7.9,2,3,2,90,4.6,1,1
3391,6.7,1,1,0,75,4.1,1,0
3392,8,1,2,1,82,4.4,1,1
3393,7.4,2,2,2,87,4,1,1
3394,7.7,2,2,1,74,4.6,0,0
3395,7.1,1,3,2,86,4.8,1,0
3396,8.5,2,3,2,88,4.6,0,1
3397,6.5,0,1,1,70,4.2,0,0
3398,7.2,2,1,1,78,4.3,1,1
3399,7.9,0,1,0,80,4.5,1,1
3400,7.5,1,3,0,71,4,0,0
3401,7.7,2,3,2,86,4.6,1,1
3402,6.9,0,3,2,78,4.3,1,1
3403,7.6,1,2,0,80,4.4,0,0
3404,8.7,1,3,0,77,3.5,1,1
3405,8.5,2,1,2,77,4.5,1,1
3406,8.2,1,2,0,87,4.2,1,0
3407,8.1,2,3,2,78,3.4,1,1
3408,7.9,1,3,2,90,4.7,1,1
3409,7.8,2,3,2,90,4.8,1,1
3410,8,2,1,0,82,4.6,1,1
3411,8.3,1,2,1,71,4,1,0
3412,8.6,1,2,3,75,4.5,1,1
3413,7.6,0,1,0,64,3.7,0,0
3414,7.5,1,1,1,72,4,1,0
3415,6.6,1,1,0,73,4.6,0,0
3416,8.1,2,2,1,86,4.4,1,1
3417,7.7,2,3,0,83,4.6,0,0
3418,8.1,1,3,2,90,4.6,1,1
3419,8,1,3,2,85,4.8,1,1
3420,8.1,2,1,1,87,4.1,1,0
3421,7.6,1,2,1,90,4.5,1,0
3422,8.4,2,1,2,87,4.5,0,1
3423,6.6,0,1,1,81,3.5,1,0
3424,6.7,1,1,0,76,4.6,0,1
3425,8.3,0,3,2,78,4.1,1,1
3426,8.3,1,2,1,80,4.7,1,0
3427,7,1,2,0,89,4.6,0,0
3428,6.7,1,3,0,74,4.5,1,0
3429,8.4,1,3,2,83,4.8,1,1
3430,8.1,0,3,2,89,4.8,1,1
3431,7.3,0,1,0,75,3.7,0,0
3432,8.2,0,3,2,79,3.9,1,0
3433,7.7,1,3,0,90,4.3,1,1
3434,8.5,1,3,2,75,4.1,1,1
3435,6.8,1,2,0,78,3.8,1,0
3436,7.9,2,3,2,85,4.4,1,1
3437,8.5,0,3,0,83,4.8,1,0
3438,7.6,1,1,0,66,3.2,0,0
3439,7.3,1,3,0,87,4.6,0,0
3440,7.5,0,1,0,67,4.5,0,0
3441,8.2,0,3,2,86,3.9,1,0
3442,8,1,1,0,81,4.6,1,0
3443,7.8,1,3,2,90,4.8,1,1
3444,8.6,1,3,2,79,4.3,1,1
3445,8.2,2,3,2,75,4.2,1,1
3446,8.3,2,3,2,89,4.7,1,1
3447,7.4,0,1,0,66,4.2,0,0
3448,8.5,0,3,2,90,4.8,1,1
3449,7.4,1,3,1,83,4.3,1,1
3450,8.4,2,3,3,90,4.7,1,1
3451,7.3,1,1,0,76,4.3,1,0
3452,7,0,1,1,67,4.1,1,0
3453,6.7,0,2,1,73,4.2,1,0
3454,7.6,1,2,0,65,4.3,1,0
3455,7.5,1,2,3,76,3.7,1,0
3456,7.3,0,2,0,79,3.8,1,0
3457,7.3,0,1,0,60,3.2,0,0
3458,7.7,0,1,1,60,4.7,0,0
3459,8.2,2,3,2,87,4.6,1,1
3460,8,1,2,1,73,4.4,1,1
3461,7.6,1,1,1,75,4.1,1,0
3462,7.8,1,2,2,77,4.3,0,0
3463,8.5,2,3,2,90,4.8,1,1
3464,7,1,2,0,89,4.1,0,0
3465,7.7,0,2,1,81,4.1,1,0
3466,7.7,1,1,0,70,4.8,1,0
3467,7,1,2,0,68,4,1,0
3468,8.2,2,3,2,90,4.7,1,1
3469,7.4,1,1,1,67,3.3,0,0
3470,8.3,2,3,2,88,4.7,1,0
3471,8.5,2,3,2,90,4.8,1,1
3472,6.7,0,3,2,88,4.7,1,1
3473,7.4,1,1,0,70,3.7,1,0
3474,8.2,1,3,0,84,4.7,1,1
3475,7.7,2,2,3,83,4.3,1,0
3476,8.2,1,3,2,90,4.8,1,1
3477,8.7,2,3,2,89,4.8,1,1
3478,8.2,1,1,0,77,4.1,1,0
3479,7.6,1,1,1,71,4.2,0,0
3480,7.9,2,3,2,89,4.4,1,1
3481,6.7,1,1,0,89,4.6,0,0
3482,7.8,0,2,0,78,4.8,1,1
3483,8.3,2,3,2,90,4.8,1,1
3484,8.3,1,2,2,89,4.8,1,1
3485,7.7,0,2,0,76,4.7,0,1
3486,7.6,1,2,2,70,4.5,0,0
3487,7,1,1,2,75,4.4,0,0
3488,6.5,1,1,0,67,3.9,0,0
3489,7.6,1,3,2,83,4.5,1,0
3490,6.7,1,1,0,81,4.1,0,0
3491,7.9,2,3,2,86,4.8,1,0
3492,7.5,0,1,0,70,3.8,0,0
3493,7.8,2,3,0,89,4.5,1,1
3494,7.5,1,2,1,82,4.7,1,0
3495,8.4,2,3,2,89,4.4,1,0
3496,7.8,0,3,0,78,4.4,0,1
3497,7.7,2,3,2,87,4.8,1,1
3498,6.5,0,1,0,81,4.2,0,0
3499,8.3,0,3,0,84,4.4,0,1
3500,7.7,1,1,1,79,4,1,0
3501,6.5,1,2,0,69,4,0,0
3502,8.5,2,3,2,90,4.8,1,1
3503,8.3,2,3,2,90,4.8,0,1
3504,7.6,1,1,0,65,3.1,0,0
3505,8.7,1,3,2,90,4.8,1,1
3506,7.3,1,1,0,66,4.3,1,0
3507,6.5,0,1,0,79,4.3,0,0
3508,8.7,2,3,3,90,4.6,1,1
3509,6.7,1,2,2,83,4.8,0,1
3510,8.1,1,2,2,83,4.4,1,1
3511,7.2,1,1,3,75,3.5,0,0
3512,7.6,1,1,0,70,3.8,1,0
3513,6.5,1,3,0,76,4.4,0,0
3514,8,0,1,1,81,4,0,0
3515,7.9,1,1,1,63,4.2,0,0
3516,7.6,1,2,0,75,3.5,1,0
3517,7.7,0,1,0,81,4.3,1,0
3518,7.5,1,3,0,86,4.5,1,1
3519,7.2,1,1,0,70,3.7,0,0
3520,8.4,2,3,2,90,4.8,1,1
3521,8.6,1,3,1,88,4.8,1,1
3522,7.8,1,1,2,65,4.1,0,0
3523,7.7,1,1,1,69,4,1,0
3524,7.8,2,3,2,90,4.8,1,1
3525,8.2,1,2,2,77,4.4,1,1
3526,6.7,1,1,1,83,4.3,0,0
3527,8.6,2,3,2,90,4.8,1,1
3528,7.8,2,3,2,90,4.5,1,1
3529,6.8,1,1,1,60,3.9,0,0
3530,8,2,3,2,89,4.8,1,1
3531,8.4,0,3,0,84,4.2,1,1
3532,7.6,1,2,0,71,4.5,1,1
3533,8.2,2,3,2,90,4.8,1,1
3534,8.1,2,3,1,81,4.8,1,0
3535,7.4,0,1,1,76,4.3,1,0
3536,8.4,1,1,0,90,4.7,1,1
3537,8.2,1,3,0,80,4.7,1,1
3538,8.4,1,1,0,74,4.3,1,0
3539,8.2,1,1,0,79,4.5,1,1
3540,8.6,2,3,0,71,4.2,1,1
3541,8.6,1,3,0,89,4.7,1,1
3542,6.5,0,1,0,61,3.7,0,0
3543,6.6,1,1,0,64,3.2,1,0
3544,6.8,0,2,1,71,4,0,0
3545,8.4,1,1,2,83,4.5,1,0
3546,7.6,0,1,2,71,3.9,1,0
3547,7.7,1,1,1,66,4.1,1,0
3548,7.5,1,1,0,70,4.8,0,0
3549,8.2,0,3,2,81,4.3,0,0
3550,8.5,1,3,2,82,4.8,1,1
3551,7.8,1,1,0,74,4.5,0,0
3552,7.5,2,2,1,90,4.2,1,0
3553,7.2,0,2,1,86,4.2,1,0
3554,8.4,2,1,2,78,4.1,1,0
3555,8.7,2,2,2,73,4.1,1,0
3556,6.6,1,1,1,80,4.4,1,0
3557,8,2,3,0,82,4.8,1,1
3558,7.7,1,2,0,82,4.1,1,0
3559,6.9,1,2,0,79,4.2,1,0
3560,6.8,1,2,0,82,4,1,0
3561,6.5,2,3,2,86,4.4,1,0
3562,8.3,1,1,0,78,3.7,1,0
3563,7.2,0,1,0,66,3.3,0,0
3564,6.6,1,2,0,68,3.6,0,0
3565,8.5,1,3,0,86,4.6,0,1
3566,7.5,1,1,1,79,4.4,1,0
3567,8.2,2,1,2,90,4.8,0,0
3568,8.1,2,3,0,86,3.5,1,1
3569,7.8,2,3,2,90,4.8,1,1
3570,8.3,2,3,2,90,4.8,1,1
3571,8.4,2,3,0,90,4.5,1,1
3572,7.1,2,1,1,77,4.4,1,1
3573,7.6,1,3,0,70,4.8,1,0
3574,8.5,2,3,2,90,4.7,1,1
3575,7.7,1,1,1,67,4.4,0,0
3576,8.6,2,3,2,90,4.8,1,1
3577,8.1,1,3,0,77,4.3,1,0
3578,8.5,2,3,2,90,4.8,1,1
3579,8.5,2,3,0,88,4.7,1,1
3580,8.3,0,1,2,75,4.2,1,0
3581,8.3,2,3,2,90,4.5,1,0
3582,7.4,1,1,1,81,3.5,1,0
3583,7.4,0,1,0,70,3.2,1,0
3584,8,2,3,0,85,4.7,0,1
3585,6.5,0,1,0,72,3.7,1,0
3586,7.7,1,2,0,77,4.3,1,0
3587,7.5,1,2,1,73,4.2,1,0
3588,7.4,1,2,1,82,4,0,0
3589,7.2,2,1,3,84,3.9,1,0
3590,7.5,0,1,0,75,4.1,1,1
3591,8.4,1,1,3,89,4.4,1,1
3592,6.7,1,1,1,60,3.3,1,1
3593,8.1,1,2,1,90,4.7,1,0
3594,6.5,1,1,0,83,3.9,1,0
3595,7.7,0,1,0,77,4.1,1,1
3596,8.6,1,3,0,88,4.8,1,1
3597,7.8,1,1,0,82,4.6,1,1
3598,7.3,2,3,2,90,4,0,1
3599,6.9,0,3,0,85,4.8,0,0
3600,7.9,1,3,1,80,4.3,1,0
3601,7.8,0,2,2,85,4.7,1,1
3602,7.8,0,1,2,76,4.3,0,0
3603,8.5,0,3,0,81,4.1,0,0
3604,6.9,2,1,2,90,4.8,1,1
3605,6.8,0,1,2,77,3.6,1,0
3606,7.8,1,3,0,74,4.2,0,0
3607,7.9,1,2,1,82,4.5,1,0
3608,8.2,1,1,2,79,4.2,0,0
3609,7.9,1,1,0,78,3.9,1,0
3610,7.3,2,2,0,66,4.1,1,0
3611,6.5,1,1,0,85,3.6,0,0
3612,8.3,2,3,0,90,4.6,1,0
3613,8.2,2,2,2,87,4.4,1,1
3614,7.6,1,2,0,82,4.3,1,0
3615,7.8,1,2,1,81,4.6,1,0
3616,6.9,2,3,1,77,4.3,1,1
3617,8,2,1,2,89,4.8,0,0
3618,6.7,0,3,2,90,4.8,1,1
3619,8.3,0,3,0,87,4.6,1,1
3620,7.6,1,1,1,79,4.3,1,0
3621,7.3,0,1,1,69,4.6,0,0
3622,7.2,1,2,1,75,4.6,1,0
3623,7.5,1,1,1,78,3.9,0,0
3624,6.6,1,2,0,83,4.2,1,0
3625,6.5,1,3,1,73,4.2,1,0
3626,6.5,2,1,2,68,4.2,0,0
3627,6.7,1,2,0,73,4,1,1
3628,7.9,1,3,0,75,4.1,0,0
3629,8.3,2,3,2,90,4.4,1,1
3630,8.2,1,3,2,90,4.8,1,1
3631,6.5,1,2,1,78,3.8,0,0
3632,7.6,1,1,1,70,4.7,1,0
3633,8.5,2,3,1,68,4,1,0
3634,7.9,2,3,2,82,4.6,0,0
3635,7.6,2,1,2,77,4.2,0,0
3636,7.4,1,1,1,71,4.4,1,0
3637,8.2,1,2,3,68,4.4,1,1
3638,6.6,1,2,2,83,4.6,1,0
3639,8.4,2,3,2,85,4.7,1,0
3640,8.3,0,3,2,81,4.6,1,1
3641,7.5,1,1,0,71,4.1,1,0
3642,7.4,1,2,0,84,4.5,1,0
3643,8.1,2,3,1,90,4.4,1,1
3644,7.9,1,3,0,78,4.4,0,0
3645,6.6,1,3,0,83,4.8,1,1
3646,7.9,2,3,0,81,4.6,1,0
3647,8.5,2,3,1,70,3.9,1,0
3648,8.2,1,1,3,83,4,1,1
3649,7,1,1,0,65,4.6,1,0
3650,7.1,2,3,0,80,4.3,1,1
3651,7.6,2,1,1,74,3.7,1,0
3652,8.4,2,3,2,90,4.7,1,1
3653,8.2,1,1,1,74,3.7,1,1
3654,8.2,1,3,2,90,4.8,0,1
3655,8.3,2,3,1,83,4.1,1,0
3656,7.4,1,1,1,70,3.8,0,0
3657,7.8,1,2,0,83,4.8,1,1
3658,8.4,1,1,1,67,3.5,1,0
3659,6.5,1,2,1,69,3.7,0,0
3660,8.4,2,3,2,90,4.8,1,1
3661,8.4,2,1,2,90,4.8,1,1
3662,8.4,1,1,0,80,4.6,1,0
3663,7.8,0,1,1,79,4.7,1,1
3664,7.3,1,2,0,82,4.6,1,0
3665,6.6,1,1,0,78,3.7,1,0
3666,8.5,1,3,2,88,4.7,1,1
3667,8.2,1,2,2,89,4.8,1,1
3668,8.4,2,3,2,90,4.8,1,1
3669,8.2,2,3,2,85,4.8,0,0
3670,7.7,1,3,2,90,4.5,1,1
3671,7.5,1,3,1,78,4,0,0
3672,8.8,2,3,2,90,4.8,1,1
3673,8.4,2,1,2,85,4.1,1,1
3674,6.5,1,1,0,83,3.6,1,0
3675,7.3,1,1,0,79,4,1,0
3676,7.5,1,2,0,86,4.8,1,0
3677,7.9,1,3,0,69,4,1,1
3678,7.5,1,3,0,79,4.4,0,1
3679,7.9,2,3,0,81,3.6,0,1
3680,7.9,0,1,0,79,4.5,0,1
3681,7.8,0,1,2,76,4.3,1,0
3682,8.4,0,3,2,90,4.8,0,1
3683,8.7,2,3,0,84,4.1,0,0
3684,8.1,0,3,0,86,4.3,0,0
3685,7.8,1,2,0,70,4.3,1,0
3686,7.4,0,1,2,79,4.4,0,1
3687,8.6,1,3,0,85,4.2,1,1
3688,7.3,1,2,1,83,3.9,1,1
3689,7.4,1,3,1,81,4.7,1,0
3690,8.2,1,2,1,70,4.4,1,1
3691,7.2,0,2,1,71,3.6,0,0
3692,8.6,2,3,2,84,4.8,1,1
3693,8,2,3,2,90,4.8,1,1
3694,8.7,2,3,2,90,4.4,1,1
3695,7.3,1,1,0,67,4.3,1,0
3696,7.3,1,3,1,78,4.5,1,0
3697,8,1,3,0,90,3.7,1,1
3698,8.2,0,1,0,81,4.4,0,1
3699,7.3,1,1,0,76,4.3,0,0
3700,8.6,2,3,2,90,4.8,1,1
3701,8.7,2,1,3,82,4.5,1,1
3702,8,1,1,0,68,4,1,0
3703,8.2,1,1,1,79,4.8,1,0
3704,8.2,2,3,2,85,4.4,1,1
3705,7.1,1,1,1,69,3.4,1,0
3706,7.6,0,3,0,71,3.9,1,0
3707,7.6,0,2,0,60,3.9,0,0
3708,8.2,0,3,0,84,4.7,0,1
3709,7.6,1,2,1,84,4.4,1,0
3710,8.4,2,3,0,89,4.1,1,1
3711,7.5,1,1,0,60,3.7,1,0
3712,7.5,1,2,1,73,4.8,0,0
3713,7.7,1,1,0,60,3.7,1,0
3714,6.7,0,1,1,79,3.6,0,0
3715,8.1,1,3,2,90,4.6,1,1
3716,7.6,0,1,0,72,4,0,0
3717,8.7,1,1,2,80,3.6,1,1
3718,8.7,1,1,1,70,4.1,0,0
3719,7.5,1,2,0,68,4.2,1,0
3720,7.2,1,2,0,73,4.2,1,0
3721,8,1,3,2,80,4.8,1,1
3722,8.2,1,2,0,79,4.8,1,0
3723,6.7,0,1,1,84,4.3,1,0
3724,7.6,0,2,0,68,4.6,0,0
3725,7.9,1,3,2,82,4.7,1,1
3726,7.6,0,3,0,86,3.7,1,1
3727,7.8,1,3,0,90,4,1,1
3728,8.2,0,1,1,89,4.7,1,0
3729,7.4,0,1,0,66,3.7,0,0
3730,7.4,2,3,0,78,4.8,1,1
3731,8.7,0,3,0,85,4.5,1,1
3732,7.6,1,3,2,84,4,1,1
3733,8.3,1,3,2,90,4.8,1,1
3734,7.2,1,2,1,79,3.2,0,0
3735,7.7,1,3,2,78,3.9,1,0
3736,7.9,0,1,1,77,4.2,0,0
3737,8,1,3,2,85,4.6,1,1
3738,7,1,1,1,75,4.2,1,0
3739,8.5,1,1,0,85,4.4,1,1
3740,7.6,1,1,0,74,3.3,0,0
3741,7,1,1,0,62,4.2,1,0
3742,6.6,0,1,2,68,4.1,0,0
3743,7.5,1,1,0,72,3.7,1,0
3744,7.4,1,1,0,84,4.1,0,0
3745,7.5,1,3,2,83,4.3,1,0
3746,7.5,1,3,2,78,4.6,1,1
3747,8.4,1,3,2,90,4.8,1,1
3748,8.2,2,3,2,90,4.8,1,1
3749,7.5,2,3,2,90,4.8,1,1
3750,8.4,2,3,2,84,4.7,1,1
3751,8.1,1,2,0,79,4.5,1,0
3752,7.6,0,1,2,83,4.7,1,1
3753,8.2,1,3,2,90,4.7,1,1
3754,6.5,1,1,0,68,4.3,1,0
3755,8.4,2,3,2,90,4.7,1,1
3756,7.6,2,3,1,80,4.3,1,0
3757,8.3,1,2,0,89,4.5,1,0
3758,8.1,1,3,2,82,4.2,1,0
3759,7.7,1,3,3,87,3.9,1,0
3760,8.2,2,3,2,90,4.8,1,1
3761,8.4,2,3,2,90,4.8,1,1
3762,7.5,1,1,0,82,3.6,1,0
3763,7.7,0,0,1,78,3.7,1,0
3764,7.7,2,2,0,80,4,0,0
3765,8.2,1,3,2,90,4.4,0,0
3766,7.3,1,3,0,82,4.4,0,0
3767,6.9,0,2,1,78,4.1,1,0
3768,8.2,2,3,2,90,4.8,1,1
