StudentID,CGPA,Internships,Projects,Workshops/Certifications,AptitudeTestScore,SoftSkillsRating,PlacementTraining,PlacementStatus
2036,6.5,0,1,1,73,3.5,No,NotPlaced
2037,7.7,1,1,1,82,4.6,Yes,NotPlaced
2038,7.8,0,3,1,76,3.8,Yes,NotPlaced
2039,8.3,1,3,1,90,4.8,Yes,Placed
2040,7.5,1,3,1,79,3.8,Yes,Placed
2041,7.9,1,2,0,68,3.7,No,NotPlaced
2042,7.8,1,1,1,69,4.1,No,NotPlaced
2043,7.6,0,1,0,63,4.4,Yes,Placed
2044,7.4,1,3,1,61,4.8,No,NotPlaced
2045,7.8,0,2,0,89,3.9,Yes,NotPlaced
2046,7.5,0,1,1,70,4.3,No,NotPlaced
2047,6.6,1,1,0,70,4.1,No,NotPlaced
2048,7.6,0,1,0,61,3.8,Yes,NotPlaced
2049,8.6,2,3,1,90,4.8,Yes,Placed
2050,7.5,0,2,1,78,3.8,Yes,NotPlaced
2051,8.1,0,3,0,84,3.3,No,NotPlaced
2052,7.6,0,1,1,75,4.2,Yes,NotPlaced
2053,7.7,1,1,1,60,3.6,No,NotPlaced
2054,8,2,3,2,83,4.6,Yes,Placed
2055,8.3,2,3,2,90,4.8,Yes,Placed
2056,7.8,0,1,0,64,3.9,No,NotPlaced
2057,8,1,3,0,74,3.8,Yes,NotPlaced
2058,8.4,2,3,2,90,4.8,Yes,Placed
2059,8.7,2,3,2,90,4.8,Yes,Placed
2060,8.4,0,3,2,87,4.8,No,Placed
2061,7.1,1,1,0,79,3.8,No,NotPlaced
2062,8.1,1,2,0,78,4.2,Yes,Placed
2063,8.4,1,3,2,90,4.7,Yes,Placed
2064,8.8,0,3,2,89,4.5,Yes,Placed
2065,7.5,2,2,1,75,4.2,Yes,NotPlaced
2066,7.7,1,2,1,69,4.5,Yes,NotPlaced
2067,7.5,0,2,1,81,4.1,No,NotPlaced
2068,7.9,0,3,1,77,4.7,No,NotPlaced
2069,7.5,1,3,0,83,4.8,Yes,Placed
2070,8.6,1,3,0,87,4.7,Yes,Placed
2071,8.3,0,3,2,90,4.7,Yes,Placed
2072,7.6,0,2,1,69,4.8,No,NotPlaced
2073,6.7,1,1,0,81,4.6,Yes,Placed
2074,7.6,0,1,0,73,4.7,No,NotPlaced
2075,6.5,0,1,0,81,4.1,Yes,NotPlaced
2076,7.9,2,3,2,90,4.5,No,Placed
2077,8.4,0,3,2,90,4.7,Yes,Placed
2078,6.9,1,1,0,76,4.5,No,Placed
2079,7.8,2,3,2,82,4.6,No,NotPlaced
2080,7.3,1,1,0,74,4.5,No,NotPlaced
2081,6.8,0,2,1,76,4,Yes,NotPlaced
2082,7.6,0,2,0,84,4.5,Yes,Placed
2083,7.4,1,1,1,82,4.3,Yes,NotPlaced
2084,8.7,1,2,2,84,4.3,No,NotPlaced
2085,8,2,1,0,74,4.6,Yes,Placed
2086,7.9,0,3,2,89,4.5,No,Placed
2087,7.8,2,3,2,90,4.8,Yes,Placed
2088,7.8,1,2,0,77,4.2,Yes,Placed
2089,6.8,1,1,1,78,4,No,NotPlaced
2090,8.7,1,1,2,80,3.8,Yes,NotPlaced
2091,7.7,1,2,2,86,4.8,Yes,Placed
2092,7.6,1,1,1,77,4,Yes,Placed
2093,7.7,1,2,0,88,4.5,Yes,NotPlaced
2094,6.7,2,3,2,83,4,No,Placed
2095,7.7,1,1,0,82,4.3,Yes,NotPlaced
2096,8.2,0,2,2,83,4.8,Yes,Placed
2097,8.2,2,2,2,82,4.7,No,Placed
2098,6.9,2,3,0,80,4.4,Yes,NotPlaced
2099,8.1,1,3,2,90,4.3,Yes,NotPlaced
2100,8.1,1,3,3,89,4.8,Yes,Placed
2101,6.7,1,2,0,74,4,Yes,NotPlaced
2102,8.4,1,2,2,77,4.1,No,NotPlaced
2103,7.9,0,2,2,85,4.2,No,NotPlaced
2104,6.5,1,2,0,77,3.5,Yes,Placed
2105,7.5,0,1,1,79,4.4,Yes,NotPlaced
2106,8.1,2,3,2,85,4.8,Yes,Placed
2107,7.3,0,1,1,66,4.7,No,NotPlaced
2108,8.7,2,3,2,90,4.8,Yes,Placed
2109,7.5,1,1,0,70,4.4,Yes,NotPlaced
2110,8.1,1,1,0,60,3.7,No,NotPlaced
2111,8.7,2,3,2,90,4.8,Yes,Placed
2112,7.5,1,3,0,84,4.1,Yes,NotPlaced
2113,8.7,0,3,1,88,4.8,No,Placed
2114,8,2,3,2,90,4.5,Yes,Placed
2115,8.3,0,1,1,77,3.8,Yes,NotPlaced
2116,6.6,0,1,1,71,4.4,Yes,NotPlaced
2117,8.3,1,3,2,90,4.8,Yes,Placed
2118,7.8,0,1,0,81,4.2,No,NotPlaced
2119,8,1,1,2,84,4.6,No,Placed
2120,6.5,0,2,1,75,3.9,Yes,NotPlaced
2121,7.5,1,2,0,67,4.4,No,NotPlaced
2122,7.7,2,3,1,67,4.2,Yes,NotPlaced
2123,8.1,2,2,0,90,4.8,Yes,NotPlaced
2124,6.5,1,1,0,67,3.8,No,NotPlaced
2125,7.1,1,1,0,70,4.1,Yes,NotPlaced
2126,7.7,1,3,0,86,4.8,Yes,Placed
2127,8.7,2,3,2,90,4.8,Yes,Placed
2128,7.6,1,2,1,83,3.9,Yes,Placed
2129,8.6,1,2,0,77,4.7,Yes,Placed
2130,7.9,0,3,2,90,4.4,Yes,Placed
2131,8.1,0,2,0,70,4.8,Yes,Placed
2132,8.1,1,2,1,69,4,Yes,Placed
2133,8.1,1,1,0,62,3,No,NotPlaced
2134,8.2,2,3,2,90,4.8,No,Placed
2135,8.1,2,2,2,79,4.6,Yes,NotPlaced
2136,7.7,0,2,2,83,4.5,Yes,Placed
2137,6.5,1,2,1,72,4.6,Yes,NotPlaced
2138,8,2,2,2,90,4.8,Yes,Placed
2139,8.4,1,3,0,83,4.8,Yes,Placed
2140,6.5,1,0,0,88,4.7,Yes,Placed
2141,7.3,1,1,1,60,4.1,No,NotPlaced
2142,7.7,1,2,0,78,3.8,Yes,NotPlaced
2143,8.5,1,3,2,88,4.8,Yes,Placed
2144,6.6,1,2,2,73,3.3,Yes,Placed
2145,8.5,0,3,2,87,4.7,Yes,Placed
2146,6.5,1,1,0,76,3.8,No,NotPlaced
2147,8.5,2,3,1,90,4.7,Yes,Placed
2148,7,1,3,1,88,4.8,Yes,Placed
2149,8.2,1,3,0,77,4.5,Yes,Placed
2150,6.5,1,1,0,77,4.3,No,NotPlaced
2151,7.5,1,1,1,88,4.8,Yes,Placed
2152,7.6,1,2,2,87,4.8,Yes,NotPlaced
2153,6.5,1,1,1,60,4,No,NotPlaced
2154,6.6,1,2,1,69,3.6,Yes,NotPlaced
2155,7.8,1,2,0,82,4,Yes,NotPlaced
2156,8.4,2,3,2,90,4.8,No,Placed
2157,7.4,1,2,2,74,4.4,Yes,NotPlaced
2158,7.8,2,2,1,65,4.8,Yes,Placed
2159,7.9,0,2,1,79,4.8,Yes,NotPlaced
2160,7.4,1,1,1,68,4.5,No,NotPlaced
2161,8.4,0,3,2,90,4.8,Yes,Placed
2162,7.4,1,2,0,66,4.7,Yes,NotPlaced
2163,7.8,0,1,0,61,3.8,No,NotPlaced
2164,6.5,1,1,0,68,3.8,No,NotPlaced
2165,7.6,1,2,0,72,4.1,Yes,NotPlaced
2166,6.8,2,3,3,90,4.8,Yes,Placed
2167,8,1,2,2,80,4.7,No,NotPlaced
2168,7.9,0,1,2,87,4.7,Yes,NotPlaced
2169,8.7,0,3,2,90,4.8,Yes,Placed
2170,8.2,1,0,0,84,4.8,Yes,Placed
2171,8.5,1,3,2,83,4.8,Yes,Placed
2172,7.1,2,1,0,72,4.3,Yes,NotPlaced
2173,7.8,1,2,0,71,3.7,Yes,Placed
2174,8.3,0,2,2,84,4.8,Yes,Placed
2175,7.6,2,1,1,82,3.9,No,NotPlaced
2176,6.5,1,1,0,77,3.7,Yes,NotPlaced
2177,7.8,1,2,2,68,4.4,No,NotPlaced
2178,8.3,2,3,2,90,4.8,Yes,Placed
2179,8.4,2,3,2,90,4.8,Yes,Placed
2180,6.5,1,1,1,61,3.1,No,NotPlaced
2181,7.5,1,2,0,87,4.5,No,NotPlaced
2182,8.3,2,3,2,90,4.7,No,Placed
2183,7.7,2,3,2,90,4.7,Yes,Placed
2184,7.2,1,1,1,77,4.7,Yes,Placed
2185,8,1,3,1,83,4.7,Yes,NotPlaced
2186,6.9,1,1,0,76,4.3,Yes,NotPlaced
2187,7.8,2,1,1,74,3.6,Yes,NotPlaced
2188,8.6,1,2,2,85,3.7,Yes,NotPlaced
2189,7.9,1,3,0,78,4.6,Yes,Placed
2190,8.3,0,2,0,70,4.1,Yes,NotPlaced
2191,7.8,1,2,1,78,4.8,Yes,NotPlaced
2192,7.6,2,3,2,81,4,Yes,Placed
2193,7.3,0,1,0,67,3.6,No,NotPlaced
2194,7.8,1,1,0,79,4,Yes,NotPlaced
2195,7.4,1,1,0,74,4.4,Yes,Placed
2196,8.3,1,3,2,79,4.4,Yes,Placed
2197,8,1,2,2,74,4.1,Yes,Placed
2198,7.6,0,2,2,78,4.4,Yes,NotPlaced
2199,8.3,0,3,0,82,4.5,Yes,Placed
2200,8.5,2,3,0,90,4.8,No,Placed
2201,8.1,1,1,0,90,4.7,Yes,NotPlaced
2202,8.5,1,3,0,79,4.5,Yes,NotPlaced
2203,6.8,0,1,1,79,4.2,Yes,NotPlaced
2204,6.5,0,2,1,60,3.1,No,NotPlaced
2205,8.3,0,3,1,76,4.5,No,NotPlaced
2206,6.5,0,1,0,62,4,Yes,NotPlaced
2207,8,2,3,3,90,4.6,Yes,Placed
2208,7.8,1,1,0,89,4.7,Yes,NotPlaced
2209,8.9,2,3,2,86,4.7,Yes,Placed
2210,8.3,1,3,2,85,4.8,Yes,Placed
2211,8.5,2,3,2,90,4.7,Yes,Placed
2212,8.5,0,1,1,90,4.8,No,NotPlaced
2213,6.5,1,1,1,62,4.1,Yes,NotPlaced
2214,8.1,0,1,2,81,4.1,Yes,Placed
2215,6.5,0,1,1,65,4.2,Yes,NotPlaced
2216,7.7,2,3,2,89,4.8,Yes,Placed
2217,8.2,1,2,0,68,4.2,No,NotPlaced
2218,6.7,1,1,1,70,4.5,Yes,NotPlaced
2219,7.5,0,1,1,71,3.4,No,NotPlaced
2220,8.3,2,3,2,82,4.8,Yes,Placed
2221,6.5,1,2,3,77,4.4,No,NotPlaced
2222,6.5,0,2,0,71,3.4,Yes,NotPlaced
2223,7.4,1,2,0,65,3.9,No,NotPlaced
2224,6.5,1,2,1,76,4.3,No,Placed
2225,7.4,0,3,2,90,4.7,Yes,Placed
2226,7.7,0,1,1,66,3.4,No,NotPlaced
2227,8.4,1,3,2,81,4.3,Yes,Placed
2228,7.8,1,3,0,81,4.5,Yes,Placed
2229,8,1,3,2,90,4.7,Yes,NotPlaced
2230,8.3,2,3,2,90,4.8,Yes,Placed
2231,8,1,3,0,83,4.8,Yes,NotPlaced
2232,8.4,1,3,1,78,4.4,No,NotPlaced
2233,8.3,2,3,2,90,4.8,Yes,Placed
2234,8.4,2,3,2,84,4.8,Yes,Placed
2235,8.5,1,3,2,86,4.6,Yes,Placed
2236,8.3,1,2,2,90,4.8,Yes,Placed
2237,8.5,1,2,3,90,4.8,Yes,NotPlaced
2238,6.8,0,2,1,89,3.9,Yes,Placed
2239,7.5,1,2,0,82,4.4,Yes,Placed
2240,7.4,1,2,1,64,3.5,No,NotPlaced
2241,7.8,1,1,0,73,3.2,Yes,NotPlaced
2242,7.5,1,1,0,68,4.1,Yes,NotPlaced
2243,6.5,2,3,0,89,4.4,Yes,Placed
2244,7.5,1,2,0,79,3.8,No,NotPlaced
2245,7.4,0,1,1,69,4,Yes,NotPlaced
2246,8,1,2,1,83,4,Yes,Placed
2247,8.5,2,2,2,69,4.4,Yes,NotPlaced
2248,7.8,1,3,0,87,4.1,Yes,NotPlaced
2249,6.6,0,2,0,64,4.2,No,NotPlaced
2250,8.5,1,2,1,76,3.8,Yes,NotPlaced
2251,6.5,1,2,1,66,4.2,No,NotPlaced
2252,7.6,1,3,3,78,4.7,No,Placed
2253,7.7,1,1,1,75,4.6,Yes,NotPlaced
2254,8,2,3,0,90,4.4,Yes,Placed
2255,8,1,3,2,86,4.8,No,Placed
2256,6.8,1,2,0,75,4.5,Yes,NotPlaced
2257,8.2,1,3,2,79,4.1,Yes,Placed
2258,8.1,2,3,2,86,4.5,Yes,Placed
2259,8.3,1,2,0,82,4.6,Yes,Placed
2260,8.2,2,3,2,90,4.8,Yes,Placed
2261,7.6,1,2,0,85,4.6,Yes,NotPlaced
2262,6.5,1,2,0,76,4.2,Yes,NotPlaced
2263,8.3,1,2,1,84,4.7,Yes,NotPlaced
2264,7.4,0,1,0,85,3.9,Yes,NotPlaced
2265,7.6,1,2,0,77,4.1,Yes,Placed
2266,8.4,2,3,1,83,4.6,Yes,Placed
2267,7.4,1,1,0,74,4.1,Yes,NotPlaced
2268,8,1,1,0,77,3.9,Yes,Placed
2269,8.2,0,3,2,80,4.8,Yes,Placed
2270,8.2,1,2,2,89,4.3,Yes,Placed
2271,8,0,2,2,83,4.6,Yes,NotPlaced
2272,7.8,2,3,0,75,4.5,Yes,Placed
2273,8,1,2,1,80,3.4,Yes,NotPlaced
2274,6.5,2,2,2,79,4.4,No,Placed
2275,6.5,1,1,0,62,4,No,NotPlaced
2276,7.9,1,1,1,78,4.2,No,NotPlaced
2277,6.5,0,1,0,73,3.7,No,NotPlaced
2278,7.8,1,3,2,90,4.8,Yes,Placed
2279,7.8,1,2,0,72,4.5,Yes,NotPlaced
2280,8,2,3,2,87,4.5,Yes,Placed
2281,8.3,0,3,2,74,4.1,Yes,NotPlaced
2282,6.6,1,1,0,68,3.9,Yes,Placed
2283,7.5,1,3,1,78,4,No,NotPlaced
2284,7.6,1,1,1,70,4.5,No,NotPlaced
2285,7.7,0,1,0,65,3.9,No,NotPlaced
2286,7.4,1,2,0,80,4.3,Yes,NotPlaced
2287,8.5,1,1,0,75,4.2,Yes,NotPlaced
2288,7.5,1,2,1,67,3.3,Yes,NotPlaced
2289,7.6,1,3,0,82,4.8,Yes,Placed
2290,8,1,2,1,80,4.2,No,NotPlaced
2291,8.7,1,3,2,80,4.7,Yes,Placed
2292,6.5,0,2,0,76,3.6,Yes,NotPlaced
2293,8.2,1,3,2,76,4.4,Yes,NotPlaced
2294,6.5,1,1,0,80,4.4,Yes,NotPlaced
2295,8.4,2,3,2,90,4.5,No,Placed
2296,7.9,2,1,2,81,4.8,No,Placed
2297,7.6,1,2,0,71,4.1,No,NotPlaced
2298,7.5,1,1,1,73,4.2,Yes,NotPlaced
2299,7.5,1,1,1,62,4.3,No,NotPlaced
2300,8.4,0,1,1,67,4.1,No,Placed
2301,8.8,0,3,0,82,4.8,Yes,Placed
2302,8,1,3,3,90,4.8,Yes,Placed
2303,8.6,2,3,2,90,4.5,Yes,Placed
2304,8.4,2,3,2,90,4.8,Yes,NotPlaced
2305,8.2,1,3,2,90,3.6,Yes,Placed
2306,7.3,1,1,1,64,4.1,No,NotPlaced
2307,6.5,1,2,2,75,4.1,Yes,Placed
2308,7.4,1,1,1,63,3.6,No,NotPlaced
2309,8,2,1,0,77,4.5,Yes,NotPlaced
2310,7.9,1,2,0,80,4.5,Yes,NotPlaced
2311,8.3,0,3,0,88,4.7,Yes,NotPlaced
2312,7,1,3,1,90,4.7,Yes,NotPlaced
2313,6.5,1,2,0,80,4.4,Yes,NotPlaced
2314,8.2,1,3,0,77,4.3,No,NotPlaced
2315,8.7,1,2,1,90,4.6,No,NotPlaced
2316,7.5,1,1,0,76,4.5,Yes,Placed
2317,7.6,1,1,0,60,4,No,NotPlaced
2318,7.6,1,3,0,84,4.1,No,NotPlaced
2319,8.3,1,3,2,89,4.7,Yes,NotPlaced
2320,7.4,0,1,1,90,4.8,Yes,NotPlaced
2321,7.6,1,2,0,79,4.1,Yes,NotPlaced
2322,7.4,1,2,1,62,4.5,Yes,NotPlaced
2323,7.5,0,1,1,71,4.4,Yes,NotPlaced
2324,7.7,1,1,0,75,3.6,Yes,NotPlaced
2325,6.5,2,2,1,81,4.8,No,NotPlaced
2326,7.4,2,3,1,79,4.4,Yes,NotPlaced
2327,7.5,1,1,0,67,4.3,No,NotPlaced
2328,7.8,1,3,0,90,4.6,Yes,NotPlaced
2329,8.1,1,1,0,72,4,No,NotPlaced
2330,8,1,3,0,83,4.1,Yes,Placed
2331,7.4,2,2,1,78,4.3,No,NotPlaced
2332,8.6,2,3,2,86,4.1,Yes,Placed
2333,7.6,1,3,1,73,3.9,No,Placed
2334,8,0,3,2,90,4.8,Yes,Placed
2335,7.6,1,3,2,90,4.3,Yes,Placed
2336,7.3,1,1,1,73,4,Yes,NotPlaced
2337,7.5,1,2,1,90,3.4,Yes,NotPlaced
2338,8,1,3,2,84,4.7,Yes,Placed
2339,8.5,0,3,3,84,4.6,Yes,NotPlaced
2340,8.6,1,3,1,88,4.8,Yes,NotPlaced
2341,6.6,1,1,0,69,4.2,Yes,NotPlaced
2342,7.7,1,1,1,79,3.9,Yes,NotPlaced
2343,8.7,2,2,1,72,4.6,Yes,NotPlaced
2344,7.5,1,2,0,65,3.5,No,NotPlaced
2345,6.7,1,1,1,76,4.6,No,NotPlaced
2346,7.2,1,3,2,81,4.8,Yes,Placed
2347,6.9,1,1,1,76,4.8,Yes,NotPlaced
2348,8.2,2,3,2,86,4.7,Yes,Placed
2349,8.5,2,3,2,84,4.6,Yes,Placed
2350,8.2,0,3,0,90,4.3,Yes,NotPlaced
2351,7.3,1,1,1,77,4.1,No,NotPlaced
2352,7.6,1,2,1,71,4.1,Yes,NotPlaced
2353,6.5,1,3,2,85,3.7,Yes,Placed
2354,7.4,1,3,0,83,3.8,Yes,NotPlaced
2355,8,2,3,2,90,4.8,Yes,Placed
2356,8.2,2,1,2,77,4.8,Yes,NotPlaced
2357,7.5,1,1,0,66,4.1,No,NotPlaced
2358,8.1,2,2,1,90,4.7,Yes,Placed
2359,6.5,1,3,0,87,4.8,No,NotPlaced
2360,8.8,1,3,0,86,4.4,Yes,NotPlaced
2361,7.4,1,2,1,73,4.5,No,NotPlaced
2362,8.2,2,3,2,90,4.7,Yes,Placed
2363,7.7,1,2,0,74,3.8,Yes,NotPlaced
2364,8.5,2,3,2,86,4.8,Yes,Placed
2365,8.6,1,3,1,83,4.7,Yes,Placed
2366,8.6,1,2,0,86,4.1,Yes,NotPlaced
2367,7.7,1,3,2,86,4.5,Yes,NotPlaced
2368,8.2,2,3,2,90,4.2,Yes,Placed
2369,6.5,1,2,1,86,4.3,Yes,Placed
2370,9,2,3,2,88,4.8,Yes,Placed
2371,7.5,0,2,1,73,3.6,No,NotPlaced
2372,7.8,0,2,0,74,4.2,Yes,NotPlaced
2373,8.3,0,3,0,88,3.4,Yes,Placed
2374,6.5,2,1,1,77,4.2,Yes,NotPlaced
2375,6.5,0,2,3,85,4.5,Yes,Placed
2376,7.4,1,1,0,77,3.6,No,NotPlaced
2377,8.2,2,3,2,90,4.8,Yes,Placed
2378,8.5,2,3,2,90,4.8,Yes,Placed
2379,8.6,2,3,2,90,4.8,Yes,Placed
2380,8.5,1,1,2,72,4,Yes,Placed
2381,7.8,1,3,2,83,4.2,Yes,NotPlaced
2382,8.4,2,3,2,83,4.8,Yes,Placed
2383,8.5,2,1,1,73,4.5,No,NotPlaced
2384,7.7,1,1,1,70,4.3,Yes,NotPlaced
2385,7.5,1,2,0,81,4.8,Yes,NotPlaced
2386,6.5,1,3,1,90,4.5,No,NotPlaced
2387,7.8,1,2,0,83,4.8,Yes,Placed
2388,7.6,1,1,1,76,4.2,Yes,Placed
2389,7.6,1,1,1,85,4.1,Yes,NotPlaced
2390,6.5,0,1,0,90,4.5,Yes,NotPlaced
2391,8,2,2,1,82,3.9,Yes,NotPlaced
2392,7.5,2,1,1,65,4,Yes,NotPlaced
2393,7.8,1,1,0,63,4.4,Yes,NotPlaced
2394,6.9,0,3,2,82,4.8,Yes,Placed
2395,8.6,1,3,2,88,4.6,Yes,Placed
2396,7,0,3,1,67,3.6,Yes,NotPlaced
2397,8.8,2,1,2,83,4.8,Yes,Placed
2398,7.4,1,2,0,87,3.5,Yes,NotPlaced
2399,6.7,1,1,1,69,4,No,NotPlaced
2400,7.7,1,1,0,72,4.2,No,NotPlaced
2401,7.4,1,1,2,68,4.3,Yes,NotPlaced
2402,8.3,1,2,0,72,4.2,No,NotPlaced
2403,8.2,2,3,0,87,4.7,Yes,Placed
2404,8,1,3,1,77,4.5,Yes,NotPlaced
2405,7.8,1,1,0,81,4.5,Yes,NotPlaced
2406,7.6,1,1,2,77,3.9,Yes,NotPlaced
2407,7.6,0,1,0,83,3.2,No,NotPlaced
2408,7.4,1,3,2,83,4.5,No,Placed
2409,6.5,1,1,1,79,4.1,No,Placed
2410,7.9,1,1,1,76,4.4,Yes,NotPlaced
2411,8.4,0,3,0,80,4.3,Yes,NotPlaced
2412,8.7,1,2,2,74,4.1,Yes,Placed
2413,8.5,2,2,2,89,4.6,Yes,Placed
2414,8,2,3,2,90,4.8,Yes,Placed
2415,7.4,1,3,0,78,4.6,Yes,NotPlaced
2416,8.2,2,3,2,87,4.8,Yes,Placed
2417,7.3,1,2,0,69,3.7,Yes,NotPlaced
2418,7.5,0,3,0,78,4.7,No,NotPlaced
2419,7.5,1,2,0,78,3.9,Yes,NotPlaced
2420,7.6,0,2,0,68,3.9,Yes,NotPlaced
2421,7.9,2,3,3,90,4.7,No,Placed
2422,7.5,1,1,0,67,4.2,No,NotPlaced
2423,7.6,1,2,2,74,4.2,Yes,NotPlaced
2424,8,1,2,2,87,4.8,Yes,Placed
2425,7.6,1,1,1,68,4,Yes,NotPlaced
2426,8,2,3,2,89,4.1,Yes,Placed
2427,6.5,0,1,1,84,3.6,No,NotPlaced
2428,8.2,1,1,1,87,4.7,Yes,NotPlaced
2429,7.3,1,1,0,84,3.9,Yes,NotPlaced
2430,8.4,2,3,2,90,4.8,Yes,Placed
2431,7.9,2,3,2,90,4.6,Yes,Placed
2432,7.4,1,1,1,69,3.9,Yes,NotPlaced
2433,6.5,0,1,1,76,4.7,No,NotPlaced
2434,7.7,1,1,0,70,3.9,Yes,NotPlaced
2435,8.4,0,3,2,90,4.8,Yes,Placed
2436,8,1,2,0,61,3.6,No,NotPlaced
2437,7.7,0,1,1,90,4.3,Yes,Placed
2438,7.6,1,2,0,70,4.7,Yes,Placed
2439,7.4,0,2,0,76,4.5,Yes,NotPlaced
2440,6.8,1,2,0,75,4.2,Yes,NotPlaced
2441,8,0,3,2,76,4.7,Yes,Placed
2442,8.4,2,3,2,90,4.5,Yes,Placed
2443,7.4,2,2,0,69,4.1,No,NotPlaced
2444,7.8,1,3,1,75,4.4,Yes,NotPlaced
2445,6.5,1,1,2,68,3.5,No,NotPlaced
2446,8.7,0,3,2,81,4.5,Yes,Placed
2447,8.4,2,1,1,88,4.8,Yes,NotPlaced
2448,7.8,0,1,0,67,4.1,No,NotPlaced
2449,6.7,1,1,0,63,4.6,No,NotPlaced
2450,8.6,2,3,2,90,4.8,Yes,Placed
2451,8,1,3,2,82,4.8,Yes,Placed
2452,7.8,2,1,0,86,4.3,Yes,Placed
2453,7.6,0,1,1,75,3.6,Yes,NotPlaced
2454,8,1,2,3,74,4,Yes,Placed
2455,7.2,1,1,0,82,4,Yes,Placed
2456,7.9,1,3,0,83,4.8,No,NotPlaced
2457,7.8,2,3,2,90,3.9,Yes,NotPlaced
2458,8.1,0,2,3,72,3.2,Yes,Placed
2459,8.4,2,3,3,83,4.7,No,NotPlaced
2460,7.6,1,2,0,71,4.8,Yes,NotPlaced
2461,8.4,2,2,0,83,4.8,No,Placed
2462,7.6,1,1,0,70,4.1,No,NotPlaced
2463,7.9,0,1,0,64,4.1,Yes,NotPlaced
2464,7.6,1,2,1,86,4.4,Yes,NotPlaced
2465,7.5,0,2,0,90,4.8,Yes,NotPlaced
2466,7.6,1,1,1,84,4.1,No,NotPlaced
2467,7.5,1,2,0,79,4.3,Yes,NotPlaced
2468,7.9,1,1,1,89,4,Yes,NotPlaced
2469,7.9,2,3,3,78,4.5,Yes,Placed
2470,7.6,1,3,0,68,4.2,Yes,NotPlaced
2471,8.1,1,1,0,70,4.3,No,NotPlaced
2472,7.6,2,1,0,73,4.6,Yes,NotPlaced
2473,7.9,2,1,2,75,3.9,No,NotPlaced
2474,8.5,2,3,2,88,4.8,Yes,NotPlaced
2475,7.5,2,3,0,88,4.6,Yes,NotPlaced
2476,7.7,1,2,0,73,3.8,Yes,NotPlaced
2477,7.6,1,1,2,67,3.8,Yes,Placed
2478,8.3,2,3,2,85,4.5,Yes,Placed
2479,7.4,1,2,1,72,3.3,Yes,Placed
2480,8.2,1,1,1,84,3.9,Yes,Placed
2481,6.6,1,1,1,77,3,No,NotPlaced
2482,8.6,1,3,2,90,4.8,Yes,Placed
2483,7.6,1,2,2,76,4.5,Yes,NotPlaced
2484,8.6,1,3,0,83,4.8,Yes,Placed
2485,7.7,1,0,0,75,4.1,Yes,Placed
2486,8,1,2,0,72,4.8,No,NotPlaced
2487,8.1,1,3,2,85,4.7,Yes,Placed
2488,6.5,1,2,1,82,4,Yes,NotPlaced
2489,7.7,1,3,0,86,4.1,Yes,NotPlaced
2490,8.2,1,1,2,72,4.4,No,NotPlaced
2491,7.7,2,2,2,90,4.8,Yes,Placed
2492,8.6,1,2,2,90,4.6,Yes,Placed
2493,8,0,1,0,70,3.6,No,NotPlaced
2494,7.5,1,2,0,71,4,No,NotPlaced
2495,7.9,1,3,2,90,4.6,Yes,Placed
2496,7.4,1,1,1,66,4,Yes,NotPlaced
2497,8,0,3,1,80,4.6,Yes,Placed
2498,8.4,1,2,0,82,4.4,Yes,NotPlaced
2499,7.6,1,1,0,83,4.3,Yes,NotPlaced
2500,8.5,0,1,0,81,4.2,Yes,Placed
2501,8,1,2,0,90,4.3,Yes,NotPlaced
2502,7.8,0,2,0,80,4.1,Yes,Placed
2503,7.7,1,1,0,67,4,No,NotPlaced
2504,7.8,2,3,2,84,4.7,Yes,Placed
2505,7.5,1,2,2,72,3.9,Yes,NotPlaced
2506,8.3,1,3,2,90,4.8,Yes,Placed
2507,8.3,1,0,0,73,4.6,Yes,Placed
2508,6.9,0,2,0,79,4.1,Yes,NotPlaced
2509,6.8,1,1,1,72,4.3,Yes,Placed
2510,7.3,1,1,1,66,3.6,Yes,NotPlaced
2511,8.2,2,3,2,87,4.8,Yes,Placed
2512,8.1,0,2,0,81,4.8,Yes,NotPlaced
2513,6.8,1,1,1,78,4.1,No,NotPlaced
2514,7.7,1,2,0,68,3.7,Yes,NotPlaced
2515,7.4,2,1,0,74,4.5,Yes,NotPlaced
2516,8.2,2,3,2,90,4.5,Yes,Placed
2517,8,1,3,0,89,4.5,Yes,Placed
2518,6.7,2,3,2,85,4.2,Yes,NotPlaced
2519,6.8,0,1,1,62,3.5,No,NotPlaced
2520,7.7,0,2,0,81,4.2,Yes,NotPlaced
2521,7.6,1,1,0,69,3.9,No,NotPlaced
2522,8.1,1,1,2,76,4,Yes,NotPlaced
2523,7.5,1,2,0,75,3.9,No,NotPlaced
2524,8.4,1,3,2,85,4.8,Yes,Placed
2525,7.8,0,2,1,74,4.5,Yes,Placed
2526,6.9,0,1,1,73,3.5,Yes,NotPlaced
2527,8.2,0,2,1,68,4.3,Yes,Placed
2528,7,0,1,1,75,4,Yes,NotPlaced
2529,6.8,1,2,2,76,3.7,Yes,NotPlaced
2530,8.3,0,3,0,90,4.8,Yes,Placed
2531,8.5,2,3,2,87,4.4,Yes,Placed
2532,7.3,1,1,2,76,4.3,No,Placed
2533,7.5,1,3,0,83,4.7,Yes,Placed
2534,6.5,1,2,1,78,4.5,No,NotPlaced
